word,start,end
food,1332.6596279296875,1333.0596279296876
water,1333.2396279296877,1333.7596279296877
veterinary,1333.8396279296876,1334.2796279296876
care,1334.3396279296876,1334.5796279296876
and,1334.5996279296876,1334.6896279296875
shelter,1334.7096279296877,1335.3296279296876
This,1336.3166279296877,1336.4466279296876
idea,1336.5066279296875,1336.8066279296877
that,1336.8666279296876,1337.0166279296875
animals,1337.0166279296875,1337.6566279296876
should,1337.6566279296876,1337.8066279296877
have,1337.8266279296877,1337.9166279296876
recognized,1337.9366279296876,1338.3666279296876
fundamental,1338.4266279296876,1338.9466279296876
legal,1338.9666279296875,1339.1966279296876
rights,1339.2166279296875,1339.5066279296875
is,1339.5866279296877,1339.6666279296876
not,1339.7066279296876,1339.9466279296876
unprecedented,1339.9466279296876,1340.7366279296875
Three,1341.7566279296875,1341.9466279296876
years,1341.9866279296875,1342.1566279296876
ago,1342.2366279296875,1342.4566279296876
in,1342.4566279296876,1342.5666279296877
Argentina,1342.6066279296876,1343.2566279296875
a,1343.6366279296876,1343.7166279296875
judge,1343.8166279296877,1344.0666279296877
granted,1344.1466279296876,1344.4766279296875
a,1344.5566279296877,1344.6166279296876
habeas,1344.6366279296876,1344.9966279296875
corpus,1345.0166279296875,1345.3466279296877
petition,1345.3466279296877,1346.0666279296877
filed,1346.1666279296876,1346.3366279296877
on,1346.3566279296876,1346.4666279296875
behalf,1346.4866279296875,1346.7566279296875
of,1346.7566279296875,1346.8566279296876
an,1346.8966279296876,1346.9766279296875
orangutan,1346.9966279296875,1347.6666279296876
at,1348.2866279296877,1348.3566279296876
a,1348.3966279296876,1348.4266279296876
zoo,1348.4866279296875,1348.7166279296875
in,1348.8166279296877,1348.9266279296876
Buenos,1348.9466279296876,1349.2366279296875
Aires,1349.2766279296877,1349.7166279296875
She,1350.7366279296875,1350.8366279296877
was,1350.8166279296877,1350.9066279296876
being,1350.9466279296876,1351.0666279296877
held,1351.1066279296876,1351.2566279296875
in,1351.2766279296877,1351.3366279296877
a,1351.3766279296876,1351.4366279296876
tiny,1351.4766279296875,1351.8166279296877
crappy,1351.9166279296876,1352.2866279296877
cage,1352.2866279296877,1352.8566279296876
The,1353.5566279296877,1353.6166279296876
judge,1353.6566279296876,1353.8566279296876
decided,1353.8966279296876,1354.2566279296875
the,1354.2966279296877,1354.3966279296876
orangutan,1354.4566279296876,1355.0566279296877
had,1355.2366279296875,1355.3966279296876
basic,1355.3966279296876,1355.7166279296875
rights,1355.7766279296877,1356.1266279296876
as,1356.2066279296876,1356.2766279296877
a,1356.3166279296877,1356.3466279296877
nonhuman,1356.4266279296876,1356.9966279296875
person,1357.0366279296877,1357.5166279296875
including,1357.8266279296877,1358.1566279296876
the,1358.1966279296876,1358.2566279296875
right,1358.2566279296875,1358.3966279296876
to,1358.3966279296876,1358.4566279296876
freedom,1358.4966279296875,1358.9666279296875
And,1359.9866279296875,1360.2366279296875
in,1360.2566279296875,1360.3466279296877
New,1360.3466279296877,1360.4466279296876
York,1360.5066279296875,1360.6666279296876
state,1360.7266279296875,1361.0066279296875
an,1361.4566279296876,1361.5366279296877
attorney,1361.5766279296877,1361.8666279296876
is,1361.9066279296876,1362.0166279296875
fighting,1362.0366279296877,1362.3166279296877
to,1362.3166279296877,1362.3866279296876
get,1362.3866279296876,1362.5466279296877
the,1362.5466279296877,1362.6366279296876
courts,1362.6366279296876,1362.9966279296875
to,1362.9966279296875,1363.0766279296877
recognize,1363.0966279296877,1363.7566279296875
that,1363.7966279296877,1363.9266279296876
two,1363.9466279296876,1364.1366279296876
captive,1364.1366279296876,1364.5566279296877
chimps,1364.5566279296877,1365.0766279296877
Tommy,1365.5566279296877,1365.9866279296875
and,1366.0266279296877,1366.1566279296876
Kiko,1366.1566279296876,1366.5966279296877
are,1367.0366279296877,1367.1566279296876
nonhuman,1367.1766279296876,1367.7166279296875
persons,1367.7166279296875,1368.1566279296876
deserving,1368.1766279296876,1368.5366279296877
of,1368.5966279296877,1368.6866279296876
legal,1368.7066279296876,1368.9366279296876
rights,1368.9366279296876,1369.3666279296876
just,1370.1266279296876,1370.3166279296877
like,1370.3166279296877,1370.4566279296876
corporations,1370.4566279296876,1371.0066279296875
get,1371.0466279296877,1371.3666279296876
The,1376.5566279296877,1376.6466279296876
thing,1376.6666279296876,1376.7966279296877
is,1376.8366279296877,1377.0366279296877
David,1377.1966279296876,1377.3966279296876
Slater,1377.4366279296876,1378.0666279296877
the,1378.0666279296877,1378.1766279296876
photographer,1378.1766279296876,1378.6066279296876
who's,1378.6466279296876,1378.7666279296875
getting,1378.7666279296875,1379.0366279296877
sued,1379.0366279296877,1379.2866279296877
by,1379.2866279296877,1379.4366279296876
the,1379.4366279296876,1379.5066279296875
monkey,1379.5066279296875,1379.8566279296876
he,1380.4566279296876,1380.5766279296877
agrees,1380.5766279296877,1380.8466279296877
with,1380.8866279296876,1381.0066279296875
PETA,1381.0066279296875,1381.2566279296875
on,1381.2366279296875,1381.3666279296876
this,1381.3666279296876,1381.5166279296875
point,1381.6166279296876,1381.8166279296877
In,1382.8166279296877,1382.9166279296876
fact,1382.9566279296876,1383.2766279296877
he,1383.2966279296877,1383.3866279296876
used,1383.4066279296876,1383.5666279296877
to,1383.5666279296877,1383.6466279296876
defend,1383.6466279296876,1384.0666279296877
PETA,1384.0666279296877,1384.3966279296876
to,1384.4566279296876,1384.5366279296877
his,1384.6366279296876,1384.7766279296877
friends,1384.7766279296877,1385.3266279296877
when,1385.4766279296875,1385.5866279296877
they,1385.5666279296877,1385.6566279296876
grumbled,1385.6766279296876,1385.9666279296875
about,1386.0066279296875,1386.1866279296876
the,1386.2066279296876,1386.2866279296877
stunts,1386.3266279296877,1386.9266279296876
David,1387.8666279296876,1388.1366279296876
even,1388.1766279296876,1388.3566279296876
worked,1388.4766279296875,1388.6366279296876
with,1388.6766279296876,1388.8066279296877
them,1388.8066279296877,1388.9366279296876
once,1388.9966279296875,1389.2366279296875
on,1389.3166279296877,1389.4266279296876
a,1389.4466279296876,1389.4866279296875
campaign,1389.5666279296877,1389.9366279296876
to,1389.9766279296875,1390.0566279296877
protect,1390.1166279296876,1390.4066279296876
wild,1390.4866279296875,1390.7066279296876
hogs,1390.7466279296875,1391.3366279296877
near,1391.3566279296876,1391.5366279296877
his,1391.5566279296877,1391.6466279296876
home,1391.6666279296876,1391.8166279296877
in,1391.8166279296877,1391.8666279296876
England,1391.9066279296876,1392.2866279296877
That,1392.7370279296877,1392.9170279296877
that,1392.9570279296877,1393.1070279296875
that's,1393.1470279296875,1393.3970279296875
one,1393.3970279296875,1393.4970279296876
of,1393.5170279296876,1393.6070279296875
their,1393.5670279296876,1393.7370279296877
greatest,1393.9770279296877,1394.6270279296875
um,1394.6670279296877,1394.8370279296876
shames,1394.9370279296877,1395.5070279296876
on,1395.8470279296876,1396.0270279296876
on,1396.0870279296876,1396.2870279296876
them,1396.3070279296876,1396.4870279296877
is,1396.5070279296876,1396.6870279296877
that,1396.6870279296877,1396.8470279296876
they've,1396.8670279296875,1397.0870279296876
attacked,1397.0870279296876,1397.5570279296876
somebody,1398.0070279296876,1398.5170279296876
who,1398.5970279296876,1398.9670279296877
is,1399.1470279296875,1399.4370279296877
trying,1399.8270279296876,1400.0570279296876
to,1400.0370279296876,1400.1170279296875
achieve,1400.1170279296875,1400.3970279296875
the,1400.3970279296875,1400.4570279296877
same,1400.4970279296876,1400.7370279296877
goal,1400.7370279296877,1400.9070279296875
as,1400.9070279296875,1401.0570279296876
they,1401.0570279296876,1401.1770279296877
are,1401.2370279296877,1401.4270279296877
Saving,1401.9370279296877,1402.2070279296877
animals,1402.2070279296877,1402.6270279296875
from,1402.6270279296875,1402.7970279296876
from,1402.8570279296875,1402.9870279296877
suffering,1402.9870279296877,1403.3970279296875
is,1403.4370279296877,1403.5670279296876
a,1403.5870279296876,1403.6170279296875
very,1403.6170279296875,1403.8070279296876
noble,1403.8270279296876,1404.2470279296876
cause,1404.5170279296876,1405.0370279296876
But,1405.0570279296876,1405.2570279296876
I,1406.0070279296876,1406.0970279296876
think,1406.1170279296875,1406.3170279296876
sometimes,1406.3170279296876,1406.8470279296876
they,1406.8470279296876,1407.0170279296876
get,1407.0170279296876,1407.1770279296877
carried,1407.2170279296877,1407.6370279296875
away,1407.6970279296877,1408.0570279296876
with,1408.0970279296876,1408.3170279296876
their,1408.3170279296876,1408.5970279296876
their,1408.6970279296877,1408.8570279296875
power,1408.9170279296877,1409.3670279296875
Did,1409.9579279296877,1410.1279279296875
the,1410.1479279296875,1410.2179279296877
fact,1410.2979279296876,1410.5779279296876
that,1410.5779279296876,1410.7279279296877
this,1410.7279279296877,1411.0279279296876
group,1411.1079279296875,1411.3779279296875
that's,1411.3979279296875,1411.5479279296876
sort,1411.5479279296876,1411.6779279296877
of,1411.6979279296877,1411.7879279296876
on,1411.8079279296876,1411.9079279296875
your,1411.9079279296875,1412.0079279296876
side,1412.0479279296876,1412.3779279296875
was,1412.4379279296877,1412.5579279296876
the,1412.5779279296876,1412.6579279296875
one,1412.6979279296877,1412.8879279296875
kind,1413.1079279296875,1413.3079279296876
of,1413.3079279296876,1413.3879279296875
attacking,1413.4079279296875,1413.8879279296875
you,1413.9479279296877,1414.2079279296877
or,1414.2479279296876,1414.4279279296877
or,1414.5479279296876,1414.7979279296876
opposing,1414.8179279296876,1415.2379279296877
you,1415.3179279296876,1415.5279279296876
Mm,1415.2650279296872,1415.5450279296872
did,1415.9541279296875,1416.0641279296876
that,1416.0641279296876,1416.2641279296877
make,1416.2841279296877,1416.4641279296877
you,1416.4841279296877,1416.5541279296876
stop,1416.6341279296876,1416.9841279296877
ever,1417.0841279296876,1417.2641279296877
and,1417.3441279296876,1417.4241279296875
think,1417.4641279296877,1417.6841279296875
well,1417.7041279296875,1417.8341279296876
now,1417.8741279296876,1418.0641279296876
wait,1418.0841279296876,1418.2141279296877
a,1418.2341279296877,1418.2641279296877
minute,1418.2841279296877,1418.5141279296877
No,1418.6381279296877,1418.7881279296876
Do,1418.5679279296876,1418.6779279296877
they,1418.6779279296877,1418.7579279296876
have,1418.8379279296876,1418.9679279296877
a,1418.9879279296877,1419.0379279296876
point,1419.1379279296875,1419.5379279296876
No,1421.0027279296876,1421.1827279296876
I've,1421.2027279296876,1421.3727279296877
had,1421.3727279296877,1421.5127279296876
to,1421.5527279296875,1421.7927279296875
think,1421.8727279296877,1422.1527279296877
very,1422.1927279296876,1422.3427279296875
carefully,1422.3827279296877,1422.7627279296876
about,1422.8027279296875,1423.0027279296876
what,1423.0627279296875,1423.1827279296876
my,1423.2027279296876,1423.4927279296876
uh,1423.6027279296877,1423.7227279296876
philosophy,1423.7427279296876,1424.2727279296876
is,1424.3127279296875,1424.6727279296877
Cause,1424.7927279296875,1424.9827279296876
I,1425.4027279296877,1425.5027279296876
I,1425.7027279296876,1425.9027279296877
the,1426.2127279296876,1426.2727279296876
book,1426.3327279296875,1426.6327279296877
my,1427.0827279296875,1427.2527279296876
Wildlife,1427.2727279296876,1427.6627279296877
Personalities,1427.6627279296877,1428.3227279296875
book,1428.3827279296877,1428.6627279296877
Mhm,1428.7850279296872,1429.0350279296872
That's,1428.9944279296876,1429.2944279296876
that's,1429.3844279296877,1429.5644279296876
part,1429.6044279296875,1429.8344279296875
of,1429.8544279296875,1429.9444279296877
the,1429.9444279296877,1430.0944279296875
part,1430.6244279296875,1430.8044279296876
of,1430.8044279296876,1430.8644279296875
the,1430.8444279296875,1430.9144279296877
court,1430.9744279296876,1431.2144279296876
case,1431.2144279296876,1431.6744279296877
I,1431.6944279296877,1431.9244279296877
argue,1431.9844279296876,1432.4344279296877
for,1432.9844279296876,1433.2244279296876
for,1433.2644279296876,1433.6244279296875
for,1433.6444279296877,1433.8444279296875
animals,1433.8844279296877,1434.3244279296875
having,1434.3644279296875,1434.6744279296877
more,1434.9244279296877,1435.2244279296876
fundamental,1435.3244279296875,1435.9044279296877
rights,1435.9644279296876,1436.4444279296877
like,1436.8944279296877,1437.0844279296875
dignity,1437.1444279296877,1437.8144279296876
and,1437.8944279296877,1438.1044279296875
access,1438.1244279296875,1438.5944279296875
to,1438.6344279296877,1438.7344279296876
their,1438.7544279296876,1439.1244279296875
ancestral,1439.3244279296875,1439.9044279296877
forests,1440.1944279296877,1440.7344279296876
and,1440.8144279296876,1441.0544279296876
Mhm,1441.3064279296875,1441.5764279296875
access,1441.5958279296876,1441.9758279296875
to,1441.9958279296877,1442.0858279296876
food,1442.1258279296876,1442.5358279296877
Um,1443.2658279296877,1443.5858279296876
so,1443.7058279296875,1443.8458279296876
I,1444.0058279296877,1444.1658279296876
am,1444.1858279296875,1444.4058279296876
like,1444.4058279296876,1444.6458279296876
an,1444.6458279296876,1444.7058279296875
animal,1444.7258279296875,1444.9958279296877
rights,1445.0558279296877,1445.5458279296877
advocate,1445.6058279296876,1446.2558279296877
Naruto,1451.5849279296876,1451.9349279296875
and,1451.9749279296875,1452.1249279296876
PETA,1452.1249279296876,1452.5349279296877
lost,1452.6749279296876,1452.9649279296875
that,1452.9649279296875,1453.1249279296876
first,1453.1449279296876,1453.3749279296876
round,1453.4149279296876,1453.5949279296876
in,1453.6349279296876,1453.7649279296877
court,1453.7649279296877,1454.0549279296877
Andrew,1454.9549279296875,1455.1849279296875
Dhuey,1455.2249279296875,1455.4249279296876
called,1455.4649279296875,1455.6649279296876
David,1455.7049279296875,1456.1049279296876
to,1456.1449279296876,1456.2149279296875
tell,1456.2349279296875,1456.4049279296876
him,1456.4249279296876,1456.5349279296877
the,1456.5549279296877,1456.6249279296876
news,1456.6449279296876,1456.9649279296875
We,1457.2901279296875,1457.3901279296877
just,1457.4301279296876,1457.6201279296877
took,1457.6201279296877,1457.7501279296876
it,1457.8701279296877,1458.2201279296876
um,1458.3001279296875,1458.6401279296877
very,1458.9701279296876,1459.1401279296877
casually,1459.2001279296876,1459.6701279296876
We,1459.7101279296876,1459.7601279296875
just,1459.8001279296875,1459.9801279296876
said,1459.9801279296876,1460.1801279296876
yeah,1460.2201279296876,1460.4001279296876
of,1460.6001279296877,1460.7401279296876
course,1460.7201279296876,1461.1801279296876
Course,1461.2001279296876,1461.4501279296876
that's,1461.4701279296876,1461.6401279296877
gonna,1461.7001279296876,1461.8801279296877
get,1461.8801279296877,1462.0601279296877
thrown,1462.0801279296877,1462.3601279296877
out,1462.4401279296876,1462.6701279296876
Andrew,1462.6701279296876,1463.2001279296876
Dhuey,1463.3901279296877,1463.7301279296876
said,1463.7701279296875,1464.0001279296876
this,1464.0201279296875,1464.1601279296876
all,1464.2001279296876,1464.3001279296875
along,1464.3601279296877,1464.5901279296877
to,1464.6301279296877,1464.7101279296876
me,1464.7501279296876,1464.9501279296876
There's,1464.9901279296876,1465.1501279296876
no,1465.1901279296876,1465.3701279296877
way,1465.3901279296877,1465.5801279296877
that,1465.6001279296877,1465.7301279296876
this,1465.7301279296876,1465.8601279296877
is,1465.9201279296876,1466.0501279296875
gonna,1466.3301279296877,1466.5101279296875
go,1466.5301279296875,1466.8601279296877
anywhere,1467.0501279296875,1467.4801279296876
And,1468.2249279296875,1468.3349279296876
then,1468.3549279296876,1468.6749279296876
the,1469.5349279296877,1469.6549279296876
monkey,1469.6949279296875,1469.9649279296875
appealed,1470.0049279296877,1470.4249279296876
Good,1472.8587279296876,1472.9487279296877
morning,1473.0087279296877,1473.2287279296877
Your,1473.2487279296877,1473.3687279296876
Honors,1473.4287279296875,1473.7187279296877
And,1473.7987279296876,1473.9487279296877
may,1474.1987279296877,1474.3287279296876
it,1474.3287279296876,1474.4887279296877
please,1474.5087279296877,1474.7387279296877
the,1474.7587279296877,1474.8387279296876
court,1474.9987279296877,1475.2987279296876
David,1475.4087279296875,1475.6387279296875
Schwarz,1475.7187279296877,1476.1587279296875
on,1476.2887279296876,1476.4587279296877
behalf,1476.4787279296877,1476.8787279296876
of,1476.9387279296875,1477.0587279296876
the,1477.1287279296876,1477.2587279296877
appellant,1477.4887279296877,1478.0587279296876
The,1479.0606279296876,1479.1306279296875
case,1479.1506279296875,1479.4006279296875
went,1479.4206279296875,1479.5506279296876
before,1479.5906279296876,1479.7806279296876
three,1479.8806279296875,1480.0606279296876
judges,1480.0806279296876,1480.4306279296877
on,1480.5306279296876,1480.6106279296876
the,1480.6106279296876,1480.6506279296875
Ninth,1480.7306279296877,1480.9206279296875
Circuit,1480.9806279296877,1481.2606279296876
Court,1481.3206279296876,1481.4406279296877
of,1481.5006279296877,1481.5806279296876
Appeals,1481.6206279296875,1482.1406279296875
That's,1482.9206279296875,1483.0606279296876
the,1483.0806279296876,1483.1606279296875
court,1483.2206279296877,1483.3506279296876
that,1483.4306279296877,1483.4806279296877
ruled,1483.5606279296876,1483.7606279296876
against,1483.7806279296876,1484.0606279296876
Trump's,1484.1406279296875,1484.4106279296875
travel,1484.4506279296877,1484.7606279296876
ban,1484.8006279296876,1484.9906279296877
twice,1485.0506279296876,1485.3606279296876
this,1485.3806279296875,1485.5406279296876
year,1485.6006279296876,1485.8406279296876
case,1485.9006279296875,1486.2006279296877
These,1486.3406279296876,1486.4706279296877
judges,1486.5306279296876,1486.7806279296876
are,1486.8206279296876,1486.8706279296875
not,1486.9706279296877,1487.1206279296875
messing,1487.1806279296877,1487.4506279296877
around,1487.5106279296876,1487.9106279296875
Schwarz,1488.9406279296877,1489.3206279296876
made,1489.3806279296875,1489.5306279296876
it,1489.5306279296876,1489.6306279296875
thirty,1489.7106279296877,1489.8906279296875
seconds,1489.9706279296877,1490.3606279296876
into,1490.4206279296875,1490.5906279296876
his,1490.6306279296875,1490.7206279296877
oral,1490.7606279296876,1490.9406279296877
argument,1491.0206279296876,1491.4506279296877
before,1491.4906279296877,1491.7206279296877
one,1491.7806279296876,1491.8706279296875
of,1491.8906279296875,1491.9706279296877
the,1491.9706279296877,1492.0506279296876
judges,1492.0906279296876,1492.4206279296875
interrupted,1492.4606279296877,1492.9406279296877
him,1492.9806279296877,1493.1906279296877
Mr,1493.7074279296876,1493.9174279296876
Schwarz,1493.9574279296876,1494.2974279296875
Your,1494.4160279296875,1494.5260279296876
Honor,1494.5260279296876,1494.7360279296872
before,1494.4055279296877,1494.6055279296877
we,1494.6255279296877,1494.7055279296876
get,1494.785527929688,1494.9355279296876
there,1495.035527929688,1495.305527929688
there's,1496.0055279296876,1496.1755279296876
a,1496.2355279296876,1496.275527929688
preliminary,1496.3355279296877,1496.815527929688
question,1496.8755279296877,1497.4855279296876
which,1498.4755279296876,1498.8355279296877
um,1499.035527929688,1499.295527929688
I'd,1499.8255279296877,1499.9355279296876
like,1499.9755279296876,1500.1655279296876
you,1500.2255279296876,1500.3455279296877
to,1500.3855279296877,1500.535527929688
address,1500.5755279296877,1501.045527929688
At,1501.7391279296876,1501.8291279296875
this,1501.8691279296877,1502.0491279296875
stage,1502.0291279296875,1502.3991279296877
the,1502.4391279296876,1502.5691279296875
attorneys,1502.5891279296877,1502.9291279296876
and,1503.0091279296876,1503.0791279296875
the,1503.0791279296875,1503.1291279296877
judges,1503.2091279296876,1503.6091279296877
are,1503.6891279296876,1503.7391279296876
gonna,1503.7591279296876,1503.9491279296876
debate,1504.0091279296876,1504.3091279296875
case,1504.3691279296877,1504.6391279296877
law,1504.6591279296877,1504.8691279296877
And,1505.3491279296877,1505.4491279296876
the,1505.4491279296876,1505.5091279296876
judges,1505.5691279296875,1505.8391279296877
have,1505.8791279296877,1505.9791279296876
a,1506.0191279296876,1506.0491279296875
lot,1506.0891279296877,1506.1791279296876
of,1506.1991279296876,1506.2891279296875
questions,1506.3091279296875,1506.7291279296876
for,1506.7691279296876,1506.8491279296877
Schwarz,1506.9091279296877,1507.4391279296876
the,1507.7591279296876,1507.8491279296877
first,1507.8491279296877,1508.0791279296875
being,1508.1391279296877,1508.4291279296876
how,1508.9491279296876,1509.0291279296875
are,1509.0691279296875,1509.1191279296877
you,1509.1391279296877,1509.2391279296876
qualified,1509.2791279296875,1509.7991279296875
to,1509.7991279296875,1509.8691279296877
be,1509.8691279296877,1509.9891279296876
Naruto's,1509.9891279296876,1510.4091279296877
next,1510.4491279296876,1510.6491279296877
friend,1510.7091279296876,1511.0791279296875
You,1511.7191279296876,1511.7891279296875
don't,1511.8091279296875,1511.9391279296876
know,1511.9791279296876,1512.1091279296877
the,1512.1491279296877,1512.1991279296876
monkey,1512.2591279296876,1512.6991279296876
the,1512.6545279296877,1512.7245279296876
pleading,1512.8045279296875,1513.1345279296877
standard,1513.1545279296877,1513.4645279296876
for,1513.5245279296876,1513.6145279296877
article,1513.6545279296877,1514.1245279296877
three,1514.0645279296875,1514.2845279296876
And,1513.9010279296876,1513.9910279296876
then,1513.9710279296876,1514.2910279296875
a,1514.2910279296875,1514.3410279296872
few,1514.4010279296876,1514.5110279296875
minutes,1514.5510279296875,1514.7710279296875
later,1514.8310279296873,1515.1910279296876
Judge,1515.4810279296876,1515.6810279296876
Randy,1515.7410279296876,1516.0310279296875
Smith,1516.0710279296873,1516.5110279296875
interrupts,1516.5910279296872,1516.9710279296876
Schwarz,1517.0110279296875,1517.4910279296876
to,1517.8210279296873,1517.8910279296877
grill,1517.9110279296876,1518.0610279296875
him,1518.1410279296877,1518.2610279296875
about,1518.3410279296872,1518.5410279296875
injury,1518.6010279296872,1519.0510279296875
That's,1519.6110279296872,1519.8310279296873
the,1519.8710279296872,1519.9110279296876
legal,1519.9710279296876,1520.2110279296876
term,1520.2510279296876,1520.4710279296876
for,1520.5110279296875,1520.6110279296872
harm,1520.6910279296876,1521.0210279296875
or,1521.0410279296875,1521.1810279296876
damage,1521.2210279296876,1521.7710279296875
Well,1522.3123279296876,1522.4523279296875
what's,1522.4923279296877,1522.6923279296875
your,1522.7523279296877,1522.8823279296876
injury,1522.9423279296875,1523.4323279296875
There's,1523.9923279296877,1524.2223279296877
no,1524.3623279296876,1524.5823279296876
there's,1524.8023279296876,1524.9923279296877
no,1525.1023279296876,1525.3123279296876
way,1525.3523279296876,1525.5623279296876
to,1525.6423279296876,1525.7223279296877
acquire,1525.7223279296877,1526.2723279296877
or,1526.3323279296876,1526.4223279296875
hold,1526.4223279296875,1526.6723279296875
some,1526.7523279296877,1526.9323279296875
money,1527.0123279296877,1527.3823279296876
which,1527.4823279296877,1527.6823279296875
the,1527.7623279296877,1527.8323279296876
copyright,1527.8523279296876,1528.5323279296877
would,1528.6323279296876,1528.7623279296877
give,1528.8123279296876,1529.1523279296875
There's,1529.8223279296876,1529.9823279296877
no,1530.0623279296876,1530.1823279296875
losses,1530.3223279296876,1530.8423279296876
to,1530.9623279296877,1531.0223279296877
reputation,1531.0623279296876,1532.0023279296877
There's,1532.5823279296876,1532.7723279296877
no,1532.9323279296875,1533.3123279296876
even,1533.4623279296877,1533.7623279296877
uh,1533.9623279296877,1534.2223279296877
even,1534.2423279296877,1534.6523279296875
there's,1534.9323279296875,1535.1423279296876
no,1535.2423279296877,1535.3523279296876
even,1535.4123279296875,1535.5823279296876
allegation,1535.6423279296876,1536.3523279296876
that,1536.3723279296876,1536.5123279296877
the,1536.5123279296877,1536.5923279296876
copyright,1536.6923279296875,1537.2523279296877
could've,1537.3923279296876,1537.5923279296876
benefited,1537.6923279296875,1538.2923279296876
somehow,1538.9123279296875,1539.4923279296877
uh,1540.0223279296877,1540.1423279296876
Naruto,1540.1823279296875,1540.8823279296876
What,1541.7223279296877,1541.9023279296875
financial,1542.0023279296877,1542.6423279296876
benefits,1542.8023279296876,1543.3323279296876
apply,1543.4323279296875,1543.8923279296876
to,1543.9123279296875,1543.9923279296877
him,1544.0923279296876,1544.3723279296876
There's,1544.8723279296876,1545.0423279296876
nothing,1545.1623279296875,1545.6323279296876
It,1545.8588279296875,1545.9888279296877
the,1546.1288279296875,1546.2588279296876
but,1546.4788279296877,1546.6688279296877
Your,1546.7888279296876,1546.8888279296875
Honor,1546.9688279296877,1547.1688279296877
the,1547.3288279296876,1547.5488279296876
redressability,1547.8488279296876,1548.7288279296877
issue,1548.8088279296876,1549.0288279296876
doesn't,1549.0688279296876,1549.2588279296876
necessarily,1549.2988279296876,1549.8888279296875
turn,1549.9888279296877,1550.2088279296877
on,1550.3288279296876,1550.5388279296876
the,1550.8288279296876,1550.9088279296875
compensation,1550.9488279296877,1551.7988279296876
It,1551.8188279296876,1551.8788279296875
could,1551.8788279296875,1552.0188279296876
be,1552.0388279296876,1552.2388279296877
Well,1552.5142279296876,1552.6942279296877
I,1552.7542279296877,1552.9242279296875
wanna,1553.0042279296877,1553.2142279296877
know,1553.2742279296876,1553.5042279296877
what,1553.6642279296875,1553.8642279296876
then,1553.9042279296875,1554.1042279296876
is,1554.1442279296875,1554.2442279296877
the,1554.3342279296876,1554.4342279296877
injury,1554.4542279296877,1554.9542279296877
There's,1555.3742279296875,1555.6142279296876
no,1555.6542279296875,1555.9142279296875
case,1555.9942279296877,1556.2542279296877
that,1556.3842279296875,1556.5042279296877
says,1556.6442279296875,1556.8842279296875
copyright,1556.9842279296877,1557.5842279296876
infringement,1557.6042279296876,1558.2942279296876
itself,1558.3342279296876,1558.8542279296876
is,1558.9142279296875,1559.0142279296876
injury,1559.1142279296876,1559.5642279296876
So,1560.0042279296877,1560.1942279296877
what,1560.2342279296877,1560.3442279296876
injury,1560.4242279296875,1560.8742279296875
do,1560.9342279296877,1561.0242279296876
we,1561.0842279296876,1561.1942279296877
have,1561.2142279296877,1561.5542279296876
Whatever,1562.2416279296876,1562.4816279296876
the,1562.5216279296876,1562.5816279296876
legal,1562.6416279296875,1562.8416279296875
merits,1562.9016279296877,1563.1416279296875
of,1563.1616279296877,1563.2216279296877
this,1563.2216279296877,1563.3316279296876
case,1563.4116279296877,1563.5816279296876
are,1563.7016279296877,1563.8916279296875
there's,1564.3916279296875,1564.4916279296876
just,1564.5516279296876,1564.6816279296877
something,1564.6816279296877,1564.9216279296877
really,1565.0216279296876,1565.1716279296877
enjoyable,1565.2116279296877,1565.7316279296876
about,1565.8516279296875,1566.0116279296876
hearing,1566.0516279296876,1566.2316279296876
lawyers,1566.3116279296876,1566.6316279296875
throw,1566.6516279296877,1566.7716279296876
around,1566.8116279296876,1567.0716279296876
terms,1567.1116279296875,1567.4116279296877
like,1567.4516279296877,1567.6416279296875
redressability,1567.7016279296877,1568.5516279296876
and,1568.7716279296876,1568.8916279296875
compensation,1568.8916279296875,1569.6916279296877
and,1569.8116279296876,1569.9116279296877
injury,1569.9516279296877,1570.4016279296877
when,1570.9416279296877,1571.0516279296876
they're,1571.0316279296876,1571.1316279296875
talking,1571.1516279296877,1571.4016279296877
about,1571.4616279296877,1571.5816279296876
a,1571.6016279296875,1571.6316279296875
monkey,1571.7116279296877,1572.1316279296875
I,1572.5582279296875,1572.6482279296877
mean,1572.6682279296876,1572.8382279296877
if,1572.9182279296876,1573.0082279296876
you,1573.0682279296875,1573.1882279296876
give,1573.2682279296876,1573.4282279296876
me,1573.4682279296876,1573.5482279296875
a,1573.5482279296875,1573.6182279296877
case,1573.6982279296876,1574.0382279296875
that,1574.0782279296875,1574.1982279296876
says,1574.2582279296876,1574.5682279296875
copyright,1574.9282279296876,1575.5382279296875
infringement,1575.5782279296875,1576.2982279296875
itself,1576.3582279296877,1576.9282279296876
is,1577.0282279296875,1577.1582279296877
injury,1577.2182279296876,1577.7082279296876
I'll,1578.0682279296875,1578.2382279296876
believe,1578.2782279296875,1578.5382279296875
you,1578.6182279296877,1578.7582279296876
But,1578.7782279296875,1578.8582279296877
I,1578.8782279296877,1578.9882279296876
don't,1579.0082279296876,1579.1582279296877
think,1579.2382279296876,1579.4082279296877
you've,1579.4482279296876,1579.6082279296877
given,1579.6282279296877,1579.8682279296877
me,1579.9682279296876,1580.0782279296875
one,1580.1382279296877,1580.3282279296875
What's,1581.0182279296876,1581.2082279296876
